station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
MSP,7/1/23 4:53,71,61,70.42,0,0,0,29.91,1012.1,10,null,BKN,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,71.1,KMSP 010953Z 00000KT 10SM BKN250 22/16 A2991 RMK AO2 SLP121 T02170161,null
MSP,7/1/23 5:53,68,62,81.41,330,3,0,29.91,1012.4,10,null,SCT,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,68,KMSP 011053Z 33003KT 10SM SCT250 20/17 A2991 RMK AO2 SLP124 T02000167,null
MSP,7/1/23 6:53,72,62,71.02,330,3,0,29.93,1012.9,10,null,SCT,SCT,null,null,6000,25000,null,null,null,null,null,null,null,null,null,72,KMSP 011153Z 33003KT 10SM SCT060 SCT250 22/17 A2993 RMK AO2 SLP129 T02220167 10250 20194 53007,null
MSP,7/1/23 7:53,74,61,64.07,40,3,0,29.92,1012.6,10,null,SCT,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,73.9,KMSP 011253Z 04003KT 10SM SCT250 23/16 A2992 RMK AO2 SLP126 T02330161,null
MSP,7/1/23 8:53,77,60,55.95,340,3,0,29.91,1012.3,10,null,SCT,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,77,KMSP 011353Z 34003KT 10SM SCT250 25/16 A2991 RMK AO2 SLP123 T02500156,null
MSP,7/1/23 9:53,80,59,48.58,20,7,0,29.91,1012.1,10,null,SCT,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,80.76,KMSP 011453Z 02007KT 10SM SCT250 27/15 A2991 RMK AO2 SLP121 T02670150 56006,null
MSP,7/1/23 10:53,82,59,45.66,10,6,0,29.92,1012.4,10,null,SCT,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,82.15,KMSP 011553Z 01006KT 10SM SCT250 28/15 A2992 RMK AO2 SLP124 T02780150,null
MSP,7/1/23 11:53,83,57,41.27,null,5,0,29.91,1012.1,10,null,FEW,SCT,null,null,15000,25000,null,null,null,null,null,null,null,null,null,82.41,KMSP 011653Z VRB05KT 10SM FEW150 SCT250 28/14 A2991 RMK AO2 SLP121 T02830139,null
MSP,7/1/23 12:53,86,55,34.74,340,6,0,29.91,1012,10,null,FEW,SCT,null,null,6000,25000,null,null,null,null,null,null,null,null,null,84.46,KMSP 011753Z 34006KT 10SM FEW060 SCT250 30/13 A2991 RMK AO2 SLP120 T03000128 10300 20222 58001,null
MSP,7/1/23 13:53,85,56,37.18,null,5,0,29.89,1011.6,10,null,FEW,FEW,BKN,null,6500,8000,25000,null,null,null,null,null,null,null,null,83.74,KMSP 011853Z VRB05KT 10SM FEW065 FEW080 BKN250 29/13 A2989 RMK AO2 SLP116 T02940133,null
MSP,7/1/23 14:53,85,55,35.99,null,4,0,29.87,1010.9,10,null,SCT,SCT,null,null,15000,25000,null,null,null,null,null,null,null,null,null,83.56,KMSP 011953Z VRB04KT 10SM SCT150 SCT250 29/13 A2987 RMK AO2 SLP109 T02940128,null
MSP,7/1/23 15:53,85,54,34.7,320,7,0,29.86,1010.5,10,null,SCT,BKN,null,null,7000,25000,null,null,null,null,null,null,null,null,null,83.37,KMSP 012053Z 32007KT 300V360 10SM SCT070 BKN250 29/12 A2986 RMK AO2 SLP105 TCU DSNT NW T02940122 56015,null
MSP,7/1/23 16:53,86,54,33.5,320,5,0,29.85,1010.2,10,null,BKN,BKN,null,null,7500,25000,null,null,null,null,null,null,null,null,null,84.26,KMSP 012153Z 32005KT 10SM BKN075 BKN250 30/12 A2985 RMK AO2 SLP102 TCU DSNT NW-N T03000122,null
MSP,7/1/23 17:53,85,55,35.99,0,0,0,29.84,1009.7,10,null,SCT,BKN,null,null,7500,25000,null,null,null,null,null,null,null,null,null,83.56,KMSP 012253Z 00000KT 10SM SCT075 BKN250 29/13 A2984 RMK AO2 SLP097 TCU DSNT NW-NE T02940128,null
MSP,7/1/23 18:53,85,56,37.18,null,3,0,29.83,1009.4,10,null,SCT,BKN,null,null,7500,25000,null,null,null,null,null,null,null,null,null,83.74,KMSP 012353Z VRB03KT 10SM SCT075 BKN250 29/13 A2983 RMK AO2 SLP094 TCU DSNT E-SE T02940133 10317 20289 56010,null
MSP,7/1/23 19:53,85,56,37.18,30,8,0,29.83,1009.4,10,null,FEW,BKN,null,null,8500,25000,null,null,null,null,null,null,null,null,null,83.74,KMSP 020053Z 03008KT 10SM FEW085 BKN250 29/13 A2983 RMK AO2 SLP094 T02940133,null
MSP,7/1/23 20:53,82,58,43.89,20,6,0,29.83,1009.5,10,null,FEW,BKN,null,null,8500,25000,null,null,null,null,null,null,null,null,null,81.92,KMSP 020153Z 02006KT 10SM FEW085 BKN250 28/14 A2983 RMK AO2 SLP095 T02780144,null
MSP,7/1/23 21:53,80,59,48.58,30,4,0,29.85,1010,10,null,FEW,BKN,null,null,8500,25000,null,null,null,null,null,null,null,null,null,80.76,KMSP 020253Z 03004KT 10SM FEW085 BKN250 27/15 A2985 RMK AO2 SLP100 T02670150 53006,null
MSP,7/1/23 22:53,78,60,53.95,20,5,0,29.85,1010.1,10,null,FEW,BKN,null,null,8500,25000,null,null,null,null,null,null,null,null,null,78.1,KMSP 020353Z 02005KT 10SM FEW085 BKN250 26/16 A2985 RMK AO2 SLP101 T02560156,null
MSP,7/1/23 23:53,76,61,59.92,350,4,0,29.85,1010,10,null,BKN,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,75.9,KMSP 020453Z 35004KT 10SM BKN250 24/16 A2985 RMK AO2 SLP100 T02440161,null
MSP,7/2/23 0:53,75,61,61.75,10,4,0,29.85,1010.1,10,null,SCT,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,75,KMSP 020553Z 01004KT 10SM SCT250 24/16 A2985 RMK AO2 SLP101 T02390161 10294 20239 403170194 51001,null
MSP,7/2/23 1:53,74,62,66.61,0,0,0,29.84,1009.7,10,null,SCT,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,73.9,KMSP 020653Z 00000KT 10SM SCT250 23/17 A2984 RMK AO2 SLP097 T02330167,null
MSP,7/2/23 2:53,73,62,68.66,30,3,0,29.84,1009.8,10,null,FEW,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,73,KMSP 020753Z 03003KT 10SM FEW250 23/17 A2984 RMK AO2 SLP098 T02280167,null
MSP,7/2/23 3:53,71,62,73.22,20,3,0,29.83,1009.7,10,null,FEW,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,71.1,KMSP 020853Z 02003KT 10SM FEW250 22/17 A2983 RMK AO2 SLP097 T02170167 56005,null
MSP,7/2/23 4:53,70,62,76.01,10,5,0,29.83,1009.7,10,null,FEW,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,70,KMSP 020953Z 01005KT 10SM FEW250 21/17 A2983 RMK AO2 SLP097 T02110167,null
MSP,7/2/23 5:53,70,62,76.01,40,3,0,29.84,1010,10,null,FEW,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,70,KMSP 021053Z 04003KT 10SM FEW250 21/17 A2984 RMK AO2 SLP100 T02110167,null
MSP,7/2/23 6:53,73,62,68.66,30,3,0,29.85,1010.3,10,null,FEW,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,73,KMSP 021153Z 03003KT 10SM FEW250 23/17 A2985 RMK AO2 SLP103 T02280167 10239 20211 53006,null
MSP,7/2/23 7:53,75,60,59.81,70,3,0,29.86,1010.3,10,null,BKN,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,75,KMSP 021253Z 07003KT 10SM BKN250 24/16 A2986 RMK AO2 SLP103 T02390156,null
MSP,7/2/23 8:53,76,60,58.04,150,4,0,29.86,1010.5,10,null,SCT,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,75.9,KMSP 021353Z 15004KT 10SM SCT250 24/16 A2986 RMK AO2 SLP105 T02440156,null
MSP,7/2/23 9:53,79,59,50.36,null,3,0,29.86,1010.5,10,null,SCT,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,79,KMSP 021453Z VRB03KT 10SM SCT250 26/15 A2986 RMK AO2 SLP105 T02610150 52003,null
MSP,7/2/23 10:53,83,58,42.63,null,3,0,29.86,1010.6,10,null,FEW,SCT,null,null,5500,25000,null,null,null,null,null,null,null,null,null,82.6,KMSP 021553Z VRB03KT 10SM FEW055 SCT250 28/14 A2986 RMK AO2 SLP106 T02830144,null
MSP,7/2/23 11:53,85,58,39.97,0,0,0,29.86,1010.4,10,null,FEW,SCT,null,null,5000,25000,null,null,null,null,null,null,null,null,null,84.21,KMSP 021653Z 00000KT 10SM FEW050 SCT250 29/14 A2986 RMK AO2 SLP104 T02940144,null
MSP,7/2/23 12:53,87,59,38.75,350,7,0,29.85,1010.1,10,null,SCT,BKN,null,null,6000,25000,null,null,null,null,null,null,null,null,null,86.47,KMSP 021753Z 35007KT 10SM SCT060 BKN250 31/15 A2985 RMK AO2 SLP101 T03060150 10306 20228 58003,null
MSP,7/2/23 13:53,88,59,37.66,360,8,0,29.84,1009.8,10,null,BKN,BKN,null,null,6000,25000,null,null,null,null,null,null,null,null,null,87.31,KMSP 021853Z 36008KT 10SM BKN060 BKN250 31/15 A2984 RMK AO2 SLP098 T03110150,null
MSP,7/2/23 14:53,86,58,38.58,null,3,0,29.83,1009.4,10,null,SCT,null,null,null,6000,null,null,null,null,null,null,null,null,null,null,85.16,KMSP 021953Z VRB03KT 10SM SCT060 30/14 A2983 RMK AO2 SLP094 T03000144,null
MSP,7/2/23 15:53,89,58,34.97,0,0,0,29.82,1009.1,10,null,BKN,BKN,null,null,7000,8500,null,null,null,null,null,null,null,null,null,88.01,KMSP 022053Z 00000KT 10SM BKN070 BKN085 32/14 A2982 RMK AO2 SLP091 T03170144 56010,null
MSP,7/2/23 16:53,87,58,37.25,null,3,0,29.83,1009.4,10,null,BKN,BKN,null,null,7500,8500,null,null,null,null,null,null,null,null,null,86.14,KMSP 022153Z VRB03KT 10SM BKN075 BKN085 31/14 A2983 RMK AO2 SLP094 T03060144,null
MSP,7/2/23 17:53,86,59,40.14,150,5,0,29.82,1009.2,10,null,FEW,BKN,null,null,7000,11000,null,null,null,null,null,null,null,null,null,85.47,KMSP 022253Z 15005KT 10SM FEW070 BKN110 30/15 A2982 RMK AO2 SLP092 T03000150,null
MSP,7/2/23 18:53,89,57,33.85,290,8,0,29.82,1009.1,10,null,BKN,BKN,null,null,6500,8000,null,null,null,null,null,null,null,null,null,87.74,KMSP 022353Z 29008KT 10SM BKN065 BKN080 32/14 A2982 RMK AO2 SLP091 T03170139 10322 20294 58000,null
MSP,7/2/23 19:53,86,57,37.35,280,9,0,29.82,1009.1,10,null,BKN,BKN,OVC,null,7000,8000,25000,null,null,null,null,null,null,null,null,84.92,KMSP 030053Z 28009KT 10SM BKN070 BKN080 OVC250 30/14 A2982 RMK AO2 SLP091 T03000139,null
MSP,7/2/23 20:53,84,57,39.83,300,6,0,29.82,1009,10,null,FEW,BKN,null,null,8000,25000,null,null,null,null,null,null,null,null,null,83.26,KMSP 030153Z 30006KT 10SM FEW080 BKN250 29/14 A2982 RMK AO2 SLP090 T02890139,null
MSP,7/2/23 21:53,82,58,43.89,310,3,0,29.83,1009.3,10,null,FEW,BKN,null,null,8000,25000,null,null,null,null,null,null,null,null,null,81.92,KMSP 030253Z 31003KT 10SM FEW080 BKN250 28/14 A2983 RMK AO2 SLP093 T02780144 53002,null
MSP,7/2/23 22:53,79,61,54.08,0,0,0,29.84,1009.7,10,null,SCT,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,79,KMSP 030353Z 00000KT 10SM SCT250 26/16 A2984 RMK AO2 SLP097 T02610161,null
MSP,7/2/23 23:53,81,59,47.17,0,0,0,29.84,1009.8,10,null,SCT,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,81.4,KMSP 030453Z 00000KT 10SM SCT250 27/15 A2984 RMK AO2 SLP098 T02720150,null
MSP,7/3/23 0:53,79,59,50.36,210,3,0,29.84,1009.8,10,null,BKN,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,79,KMSP 030553Z 21003KT 10SM BKN250 26/15 A2984 RMK AO2 SLP098 T02610150 10322 20250 403220211 50005,null
MSP,7/3/23 1:53,75,63,66.27,0,0,0,29.84,1009.9,10,null,BKN,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,75,KMSP 030653Z 00000KT 10SM BKN250 24/17 A2984 RMK AO2 SLP099 T02390172,null
MSP,7/3/23 2:53,74,61,64.07,150,3,0,29.85,1010,10,null,SCT,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,73.9,KMSP 030753Z 15003KT 10SM SCT250 23/16 A2985 RMK AO2 SLP100 T02330161,null
MSP,7/3/23 3:53,71,62,73.22,160,3,0,29.85,1010,10,null,FEW,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,71.1,KMSP 030853Z 16003KT 10SM FEW250 22/17 A2985 RMK AO2 SLP100 T02170167 51002,null
MSP,7/3/23 4:53,74,60,62.05,180,3,0,29.86,1010.5,10,null,FEW,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,73.9,KMSP 030953Z 18003KT 10SM FEW250 23/16 A2986 RMK AO2 SLP105 T02330156,null
MSP,7/3/23 5:53,74,60,62.05,210,3,0,29.88,1011,10,null,BKN,OVC,null,null,6500,10000,null,null,null,null,null,null,null,null,null,73.9,KMSP 031053Z 21003KT 10SM BKN065 OVC100 23/16 A2988 RMK AO2 SLP110 T02330156,null
MSP,7/3/23 6:53,76,61,59.92,220,5,0,29.87,1010.8,10,null,BKN,null,null,null,12000,null,null,null,null,null,null,null,null,null,null,75.9,KMSP 031153Z 22005KT 10SM BKN120 24/16 A2987 RMK AO2 SLP108 T02440161 10261 20217 50007,null
MSP,7/3/23 7:53,77,62,60.06,190,3,0,29.88,1011.1,10,null,BKN,BKN,null,null,9500,14000,null,null,null,null,null,null,null,null,null,77,KMSP 031253Z 19003KT 10SM BKN095 BKN140 25/17 A2988 RMK AO2 SLP111 ACC ALQDS PRESENT WX VCSH T02500167,null
MSP,7/3/23 8:53,78,63,59.78,180,7,0.0001,29.86,1010.5,10,null,FEW,SCT,SCT,null,9000,14000,25000,null,null,null,null,null,null,null,null,78.1,KMSP 031353Z 18007KT 10SM FEW090 SCT140 SCT250 26/17 A2986 RMK AO2 RAB34E43 SLP105 ACC DSNT E-S PRESENT WX VCSH P0000 T02560172,null
MSP,7/3/23 9:53,84,63,49.32,200,8,0,29.85,1010.1,10,null,FEW,FEW,null,null,14000,25000,null,null,null,null,null,null,null,null,null,84.99,KMSP 031453Z 20008KT 10SM FEW140 FEW250 29/17 A2985 RMK AO2 SLP101 60000 T02890172 58006,null
MSP,7/3/23 10:53,88,64,44.95,210,9,0,29.85,1010,10,null,FEW,FEW,null,null,20000,25000,null,null,null,null,null,null,null,null,null,89.34,KMSP 031553Z 21009KT 10SM FEW200 FEW250 31/18 A2985 RMK AO2 SLP100 T03110178,null
MSP,7/3/23 11:53,91,64,40.9,220,11,0,29.85,1009.9,10,18,FEW,null,null,null,25000,null,null,null,null,null,null,null,null,null,null,92.52,KMSP 031653Z 22011G18KT 10SM FEW250 33/18 A2985 RMK AO2 SLP099 TCU DSNT W T03280178,null
MSP,7/3/23 12:53,92,64,39.76,200,10,0,29.84,1009.6,10,24,FEW,FEW,null,null,10000,25000,null,null,null,null,null,null,null,null,null,93.51,KMSP 031753Z 20010G24KT 10SM FEW100 FEW250 33/18 A2984 RMK AO2 SLP096 ACC DSNT W-N 60000 T03330178 10339 20244 58004,null
MSP,7/3/23 13:53,93,65,39.65,230,9,0,29.83,1009.5,10,null,FEW,FEW,FEW,null,7000,10000,25000,null,null,null,null,null,null,null,null,95.27,KMSP 031853Z 23009KT 190V250 10SM FEW070 FEW100 FEW250 34/18 A2983 RMK AO2 SLP095 ACC DSNT W-N T03390183,null
MSP,7/3/23 14:53,95,66,38.73,260,15,0,29.82,1009.1,10,27,SCT,null,null,null,6000,null,null,null,null,null,null,null,28,240,7/3/23 14:33,98.32,KMSP 031953Z 26015G27KT 10SM SCT060 35/19 A2982 RMK AO2 PK WND 24028/1933 SLP091 CB DSNT N T03500189,null
MSP,7/3/23 15:53,94,65,38.56,250,14,0,29.8,1008.4,10,26,SCT,null,null,null,6000,null,null,null,null,null,null,null,28,270,7/3/23 15:02,96.3,KMSP 032053Z 25014G26KT 10SM SCT060 34/18 A2980 RMK AO2 PK WND 27028/2002 LTG DSNT NE AND S SLP084 CB DSNT NE AND S T03440183 58012,null
MSP,7/3/23 16:53,93,68,44.15,250,10,0,29.8,1008.6,10,19,SCT,BKN,null,null,5500,20000,null,null,null,null,null,null,28,250,7/3/23 16:12,97.43,KMSP 032153Z 25010G19KT 10SM SCT055 BKN200 34/20 A2980 RMK AO2 PK WND 25028/2112 LTG DSNT NE AND E SLP086 CB DSNT NE AND E T03390200,null
MSP,7/3/23 17:53,92,69,47.45,270,12,0,29.82,1009.1,10,17,SCT,BKN,null,null,4900,20000,null,null,null,null,null,null,null,null,null,97,KMSP 032253Z 27012G17KT 240V310 10SM SCT049 BKN200 33/21 A2982 RMK AO2 LTG DSNT NE-SE SLP091 CB DSNT NE-SE T03330206,null
MSP,7/3/23 18:53,92,69,47.45,300,10,0,29.82,1009,10,null,SCT,BKN,null,null,4900,20000,null,null,VCTS,null,null,null,null,null,null,97,KMSP 032353Z 30010KT 10SM VCTS SCT049 BKN200 33/21 A2982 RMK AO2 LTG DSNT ALQDS SLP090 CB DSNT ALQDS TS NE MOV E T03330206 10350 20322 51004 $,null
MSP,7/3/23 19:24,91,68,46.99,310,11,0,29.82,null,10,null,SCT,BKN,null,null,4900,20000,null,null,TS,null,null,null,null,null,null,95.08,KMSP 040024Z 31011KT 10SM TS SCT049CB BKN200 33/20 A2982 RMK AO2 LTG DSNT ALQDS TSB18 TS NE MOV E CB DSNT ALQDS T03280200 $,null
MSP,7/3/23 19:40,83,64,52.93,40,15,0,29.84,null,10,30,BKN,null,null,null,4600,null,null,null,TS,null,null,null,30,50,7/3/23 19:32,84.32,KMSP 040040Z 04015G30KT 10SM TS BKN046CB 28/18 A2984 RMK AO2 PK WND 05030/0032 WSHFT 0020 LTG DSNT ALQDS TSB18 PRESRR TS E MOV E CB DSNT ALQDS T02830178 $,null
MSP,7/3/23 19:53,82,64,54.5,40,12,0,29.84,1009.8,10,null,BKN,null,null,null,4300,null,null,null,TS,null,null,null,30,50,7/3/23 19:32,83.47,KMSP 040053Z 04012KT 10SM TS BKN043CB 28/18 A2984 RMK AO2 PK WND 05030/0032 WSHFT 0020 LTG DSNT NE-SE TSB18 SLP098 TS E MOV SE T02780178 $,null
MSP,7/3/23 20:53,77,66,68.85,110,8,0,29.88,1011.2,10,17,BKN,BKN,null,null,4900,20000,null,null,TS,null,null,null,null,null,null,77,KMSP 040153Z 11008G17KT 10SM TS BKN049CB BKN200 25/19 A2988 RMK AO2 LTG DSNT ALQDS SLP112 TS E-S MOV SE T02500189 $,null
MSP,7/3/23 21:28,77,65,66.27,220,5,0,29.87,null,10,null,SCT,BKN,null,null,4900,20000,null,null,VCTS,null,null,null,null,null,null,77,KMSP 040228Z 22005KT 10SM VCTS SCT049CB BKN200 25/18 A2987 RMK AO2 LTG DSNT E-SW TSE22 TS SE-S MOV SE CONS LTGICCC SE-S T02500183 $,null
MSP,7/3/23 21:45,77,64,64.21,0,0,0,29.88,null,10,null,SCT,BKN,null,null,4900,20000,null,null,null,null,null,null,null,null,null,77,KMSP 040245Z 00000KT 10SM SCT049CB BKN200 25/18 A2988 RMK AO2 LTG DSNT SE AND S TSE22 CONS LTGICCC SE-S CBMAM E-S T02500178 $,null
MSP,7/3/23 21:53,77,64,64.21,0,0,0,29.89,1011.3,10,null,SCT,BKN,null,null,4900,20000,null,null,VCTS,null,null,null,null,null,null,77,KMSP 040253Z 00000KT 10SM VCTS SCT049CB BKN200 25/18 A2989 RMK AO2 LTG DSNT SE AND S TSE22 SLP113 CONS LTGICCC SE-S CBMAM E-S T02500178 51023 $,null
MSP,7/3/23 22:11,77,64,64.21,130,6,0,29.9,null,10,null,SCT,BKN,null,null,4900,20000,null,null,null,null,null,null,null,null,null,77,KMSP 040311Z 13006KT 10SM SCT049CB BKN200 25/18 A2990 RMK AO2 LTG DSNT SE AND S TS DSNT S MOV S CONS LTGICCC DSNT S CBMAM OHD T02500178 $,null
MSP,7/3/23 22:53,76,64,66.6,130,5,0,29.9,1011.9,10,null,SCT,BKN,null,null,4900,20000,null,null,null,null,null,null,null,null,null,75.9,KMSP 040353Z 13005KT 10SM SCT049 BKN200 24/18 A2990 RMK AO2 SLP119 T02440178 $,null
MSP,7/3/23 23:53,73,65,75.75,360,3,0,29.92,1012.5,10,null,FEW,SCT,null,null,5000,20000,null,null,null,null,null,null,null,null,null,73,KMSP 040453Z 36003KT 10SM FEW050 SCT200 23/18 A2992 RMK AO2 SLP125 T02280183 $,null
MSP,7/4/23 0:53,71,64,78.28,120,12,0,29.9,1011.8,10,null,SCT,null,null,null,20000,null,null,null,null,null,null,null,null,null,null,71.1,KMSP 040553Z 12012KT 10SM SCT200 22/18 A2990 RMK AO2 SLP118 T02170178 10339 20217 403500217 50005 $,null
MSP,7/4/23 1:53,69,64,83.81,140,4,0,29.92,1012.6,10,null,FEW,null,null,null,22000,null,null,null,null,null,null,null,null,null,null,69.1,KMSP 040653Z 14004KT 10SM FEW220 21/18 A2992 RMK AO2 SLP126 T02060178 $,null
MSP,7/4/23 2:53,68,63,84.03,150,4,0,29.9,1011.8,10,null,FEW,null,null,null,22000,null,null,null,null,null,null,null,null,null,null,68,KMSP 040753Z 15004KT 10SM FEW220 20/17 A2990 RMK AO2 SLP118 T02000172 $,null
MSP,7/4/23 3:53,68,63,84.03,120,7,0,29.89,1011.5,10,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,68,KMSP 040853Z 12007KT 10SM CLR 20/17 A2989 RMK AO2 SLP115 T02000172 58003 $,null
MSP,7/4/23 4:53,69,64,83.81,180,5,0,29.9,1012,10,null,FEW,BKN,null,null,15000,19000,null,null,null,null,null,null,null,null,null,69.1,KMSP 040953Z 18005KT 10SM FEW150 BKN190 21/18 A2990 RMK AO2 SLP120 T02060178 $,null
MSP,7/4/23 5:53,70,62,76.01,170,4,0,29.92,1012.6,10,null,FEW,BKN,null,null,15000,18000,null,null,null,null,null,null,null,null,null,70,KMSP 041053Z 17004KT 10SM FEW150 BKN180 21/17 A2992 RMK AO2 SLP126 T02110167 $,null
MSP,7/4/23 6:53,71,63,75.58,0,0,0,29.92,1012.5,10,null,FEW,SCT,null,null,15000,18000,null,null,null,null,null,null,null,null,null,71.1,KMSP 041153Z 00000KT 10SM FEW150 SCT180 22/17 A2992 RMK AO2 SLP125 T02170172 10217 20194 50009 $,null
MSP,7/4/23 7:53,74,64,71.21,180,5,0,29.93,1013,10,null,SCT,BKN,null,null,4900,6000,null,null,null,null,null,null,null,null,null,73.9,KMSP 041253Z 18005KT 10SM SCT049 BKN060 23/18 A2993 RMK AO2 SLP130 T02330178 $,null
MSP,7/4/23 8:53,76,66,71.41,140,5,0,29.91,1012.1,10,null,FEW,SCT,BKN,null,5000,6000,15000,null,null,null,null,null,null,null,null,75.9,KMSP 041353Z 14005KT 10SM FEW050 SCT060 BKN150 24/19 A2991 RMK AO2 SLP121 T02440189 $,null
MSP,7/4/23 9:53,79,67,66.49,240,5,0,29.9,1012,10,null,SCT,SCT,BKN,null,4500,6000,12000,null,null,null,null,null,null,null,null,79,KMSP 041453Z 24005KT 10SM SCT045 SCT060 BKN120 26/19 A2990 RMK AO2 LTG DSNT SW-NW SLP120 CB DSNT SW-NW MOV E T02610194 58005 $,null
MSP,7/4/23 10:03,78,66,66.39,250,7,0,29.9,null,10,null,SCT,BKN,OVC,null,4500,5500,12000,null,VCTS,null,null,null,null,null,null,78.1,KMSP 041503Z 25007KT 10SM VCTS SCT045 BKN055CB OVC120 26/19 A2990 RMK AO2 LTG DSNT SW-NW VCTS SW-NE MOV E T02560189 $,null
MSP,7/4/23 10:07,78,66,66.39,260,6,0,29.9,null,10,null,SCT,BKN,OVC,null,4500,6000,12000,null,TS,null,null,null,null,null,null,78.1,KMSP 041507Z COR 26006KT 10SM TS SCT045 BKN060CB OVC120 26/19 A2990 RMK AO2 LTG DSNT SW-NW TSB04 OCNL LTGICCCCG SW-W-NW TS OHD-SW-W-NW MOV E T02560189 $,null
MSP,7/4/23 10:27,71,66,83.93,280,22,0.0001,29.94,null,0.5,39,BKN,OVC,null,null,2200,4500,null,null,#NAME?,null,null,null,39,270,7/4/23 10:23,71.1,KMSP 041527Z 28022G39KT 1/2SM R30L/4500VP6000FT +TSRA FG BKN022 OVC045CB 22/19 A2994 RMK AO2 PK WND 27039/1523 LTG DSNT ALQDS RAB24 TSB04 PRESRR OCNL LTGICCCCG SW-W-NW TS SW-W-NW MOV E P0000 T02170189 $,null
MSP,7/4/23 10:29,70,66,87.14,270,18,0.0001,29.95,null,0.25,39,FEW,BKN,OVC,null,1200,2000,4500,null,#NAME?,null,null,null,39,270,7/4/23 10:23,70,KMSP 041529Z 27018G39KT 1/4SM R30L/4500VP6000FT +TSRA FG FEW012 BKN020 OVC045 21/19 A2995 RMK AO2 PK WND 27039/1523 LTG DSNT ALQDS RAB24 TSB04 PRESRR OCNL LTGICCCCG SW-W-NW TS SW-W-NW MOV E P0000 T02110189 $,null
MSP,7/4/23 10:34,69,67,92.71,290,13,0.2,29.95,null,0.25,35,BKN,BKN,OVC,null,800,2200,4500,null,#NAME?,null,null,null,39,270,7/4/23 10:23,69.1,KMSP 041534Z 29013G35KT 1/4SM R30L/3500VP6000FT +TSRA FG BKN008 BKN022 OVC045CB 21/19 A2995 RMK AO2 PK WND 27039/1523 LTG DSNT ALQDS RAB24 TSB04 FRQ LTGICCCCG ALQDS TS ALQDS MOV E P0020 T02060194 $,null
MSP,7/4/23 10:38,69,67,92.71,300,13,0.4,29.94,null,0.5,27,BKN,OVC,null,null,800,2000,null,null,#NAME?,null,null,null,39,270,7/4/23 10:23,69.1,KMSP 041538Z 30013G27KT 1/2SM R30L/3500VP6000FT +TSRA FG BKN008 OVC020CB 21/19 A2994 RMK AO2 PK WND 27039/1523 LTG DSNT ALQDS RAB24 TSB04 CONS LTGICCCCG ALQDS TS ALQDS MOV E P0040 T02060194 $,null
MSP,7/4/23 10:40,69,67,92.71,290,14,0.48,29.95,null,1,null,BKN,OVC,null,null,800,2000,null,null,#NAME?,null,null,null,39,270,7/4/23 10:23,69.1,KMSP 041540Z 29014KT 1SM R30L/3500VP6000FT -TSRA BR BKN008 OVC020CB 21/19 A2995 RMK AO2 PK WND 27039/1523 TWR VIS 3 LTG DSNT ALQDS RAB24 TSB04 CONS LTGICCCCG ALQDS TS ALQDS MOV E P0048 T02060194 $,null
MSP,7/4/23 10:41,69,67,92.71,290,14,0.52,29.95,null,3,null,BKN,OVC,null,null,800,2000,null,null,#NAME?,null,null,null,39,270,7/4/23 10:23,69.1,KMSP 041541Z 29014KT 3SM R30L/3500VP6000FT -TSRA BR BKN008 OVC020CB 21/19 A2995 RMK AO2 PK WND 27039/1523 LTG DSNT ALQDS RAB24 TSB04 CONS LTGICCCCG ALQDS TS ALQDS MOV E P0052 T02060194 $,null
